userId,productId,Rating
A3QX75BRMZMGM2,B00003WGP5,1.0
A39RPPNLQ463AP,B00004THCZ,5.0
A2MTYZERIKU8ES,B00001P4ZR,5.0
A23Z8S3BECLZ4M,B00000DMA3,5.0
A2L2F81VQ5W5VT,B00004SB92,5.0
A2OD64UMXXSWQQ,B00004SB92,4.0
A2DY5290MQWLWS,B00004T1XE,4.0
A25OZQN9OEHG2G,B000001ON6,1.0
A131RKAKLD87SN,B00001U0BG,5.0
A3D8G39ITZAR0S,B000035YC4,5.0
A3CSDS5RW4XUPG,9966569863,5.0
A3TGPLM8YYO1SQ,B00003CWDQ,5.0
A398CR4K6P4595,B00004THCZ,4.0
A30HAGYXB3WZ1E,140053271X,4.0
ASB7GLU78E86R,B00003OPEY,2.0
A335N1EBO2USXD,B00000JYLO,4.0
A2832XZ6T6L4L8,B00000J4GE,5.0
A3MJ9L99HYQRFG,B00004SB99,5.0
AXN9ZQIEF1IY6,B00001W0EQ,5.0
A1KXONFPU2XQ5K,0972683275,4.0
A16IUBRN4DLXLY,B00000JHWN,1.0
AJIC64C630FTT,B00001ZUMU,3.0
A3N6F6K6CIE7K3,B00000K135,4.0
A2ZI36T9GROG26,B00001W0DJ,5.0
A2CJPHQHXZDZE2,B00004SPUN,2.0
AK8GPMSGBJBAX,B00004TDL2,5.0
A1MSMRAY8WR02O,8866139874,1.0
A2PTOAM78F0M4J,B00000JDF5,5.0
A2SN346BTXKSQG,B0000488VH,5.0
A2RNAM9NWSD6PY,B00004T8R2,3.0
A3RAT2R49OVH82,B00002EQCW,5.0
A38HDTFYZMNGCN,B00000JBHE,5.0
A1P1HR0CDLKWHE,B00004T8R2,4.0
AW1P4XUS2PVLV,B00004TEN2,3.0
AK10GGT97M7QK,B00000J0D5,4.0
A1U9EJYPPU0VA4,B00000J3WQ,1.0
ANIRF0YG5RIFF,B0000228GF,1.0
A21A9F84S9AZIP,B00001P4ZH,5.0
A3C2P53X7OVOKX,B00004THCZ,5.0
A2183499CPCTIA,B00000DM9W,5.0
A2QI2JHSIQ3SN3,B00001ZWXA,5.0
A11NRU3W8RS375,B00003CWDU,5.0
A2D9W2N69APIWB,B00004RC2D,5.0
A1VODMPLFL0YU3,9983891212,4.0
A6I9TWHSQS35U,9966541551,5.0
A2UF4SJG28W3YH,7538637400,5.0
A2E7WHEW5TRIE9,B00000J4C9,4.0
A3BAEV1COL0XKT,B000026D8E,4.0
A1WSJZJ73JQEYN,B00000J3UJ,5.0
A1D52ND8HHNTDG,1400698987,4.0
AN10CK4TOWHZG,B00002SFLT,4.0
A352AKYMB0EJKL,B00003CWDG,5.0
A3VW9L6XJHNQ5Z,1400501466,5.0
AMZYVZBIMD7LY,B00004SABB,5.0
A3GB7UJS40V950,B00004SPUN,5.0
A36CC9H2UVWYZH,B00000J6WY,1.0
A3PYCCK341VM3C,B00000JBUC,4.0
A1PFI5LDDUWNDG,9625993428,5.0
AS3YN5DLQB8VP,161552763X,5.0
A1W64KNDRO0T83,B00001WRSJ,5.0
A3S68WYZ3UWRVH,9966569863,5.0
A3QJRBECPAP5B,B00001WRSJ,5.0
A3JHFIG2ICLQVI,1400532736,5.0
A16EE2RD5VLYE6,B00000J4EY,5.0
A3MLUCAC3PVIDL,B00004NKTG,1.0
A2ETYQ8F7WRA5K,B00004T8R2,5.0
A1Q4HTJCDAU1VI,B00004T8R2,4.0
A356VZKH64EQUU,B00004T8R2,1.0
A3F64PK0D3MLRR,B00000J1UQ,5.0
A3LBFWWQGQYV48,B000001ON6,5.0
A24U4I3ZUD7RV1,B00000J1V5,5.0
A9TCS0FQJCMLZ,B00001P4ZH,5.0
A2K5FK58JSWXJ9,B00004S9AK,5.0
A13UQXD9UWRS7U,B00004SY4H,5.0
A2YCNI62WM6ED9,B00003CWA6,5.0
A2C38KCH4SRH2Z,B00004THCZ,5.0
A3K1ZO80FIISW6,B00001WRSJ,5.0
A1STGBZGT67XMP,B00000JYLO,4.0
AAHMLA5RVNS98,B00004TETU,5.0
A1OGCCV441Z235,B00004SYKO,1.0
A2Q4FKBXWXLUDP,B00001P4ZH,1.0
A1UFK4AA512VIB,B00004SABB,3.0
AMZ1QINYLE9UO,B00000JD4W,3.0
A245C6II33C74U,B00003CWDK,5.0
A2R1VN4J5L2ZCO,B00000J1V3,5.0
A3B5QJVM1TLYJG,B00000J3Q8,5.0
ALJMRHBCX7KO1,B00001P4ZR,5.0
AZQTJ6HUS5L2Q,B00000JI4F,5.0
A33RQCUQW7DS8N,B00001WRSJ,5.0
A3OZDCB8KF4NGT,B00001P4ZH,5.0
A3TAS1AG6FMBQW,B00000K13A,5.0
A1PL7QILVQV3IF,B00004SUG7,4.0
A2FS58UD30MU4K,B00001P4XH,3.0
A13WREJ05GMRA6,B00000J1V5,3.0
AKY4Q90DE9AO9,0972683275,4.0
AE8LCUNRSTTW2,B00004LC7Z,2.0
A2B63VUXZLX8R0,B00004T3F8,4.0
A3MP13NK6EDR0I,B00004SPUN,2.0
A1DXBH71O4FQD6,B000031KIM,5.0
A1AGZ7BANH8BR9,1400532655,5.0
A1N0RHJYKKXZBH,B00001P4ZH,5.0
A1RIO8N6FPWHKQ,B00004TDN7,3.0
A23R9LKIVAPGJ1,B00004THD4,3.0
AAXKNKY922FHW,B00001P4ZH,4.0
AXEHUEN4KZKYF,B00004TDLD,5.0
A1JTPFH2DC1ZRI,B00000J1QK,4.0
A1QPRDSRAHXH2X,B000021YU8,5.0
A3M1XJWFFGDMOU,B00000J1QK,3.0
ALMG5FT15UU2I,B00004TH2X,4.0
A33N6DJQXLADDX,B00004T8R2,5.0
A3RF4HJ1QU3VQF,B00004TBLW,5.0
A3VK2YVHWSVQHB,B00004SPUN,3.0
A3VH5BB9P1L2CN,B00000JI4F,5.0
AJCTA09D7ZFE7,B00000J3R6,5.0
A15225S9RRISLK,B00004R8V6,3.0
ABXEPQJFP3JPT,B00000JCT8,2.0
A2JUEBVWB22YJR,B00000JFE3,5.0
ALCH4E3ECPGX0,B00001QEAE,5.0
APJUA8AFDV8JU,B00000J48G,2.0
A1AXMR8Y7C4FFA,B00002SWHH,5.0
A2N5060COFR4OH,B00004THCZ,5.0
A2BNCDK7AH5RCO,B000031KIM,5.0
AGI12BR1TOUHR,B00000K2YR,4.0
AR52CXOX54AW6,B00001P4ZH,5.0
A1ECJ4BKZUOFNW,B00001WRSJ,4.0
AYTGG6XTVUG7G,B00004SY4H,4.0
AWZGKD18V5E9R,B00000JD34,5.0
AFS0M7QYNFBJ8,1400501776,1.0
A17CHTOV0OFFYP,B00004RFB8,1.0
A2X7E4GFUKA3JD,140053271X,5.0
A3SY40YETOFALL,7538637400,5.0
A1VNFRX2IV0YQL,B00000J3UJ,1.0
A3BXC8T0M5T544,B00001W0DD,4.0
A31YQ9O1XC1IUK,B00001P4ZR,5.0
A354JRN273CW43,B00004SD88,1.0
A33NXL9OQ2VTF3,B00000J3NF,1.0
A2SOGGC3XTX2Y1,B00000DM9W,5.0
A32MZZ6LEZCGRL,B00001ZWXA,5.0
AGKR5N02BGK5W,B00001W0DI,4.0
A23VDJDDS8HZA0,B00004THCZ,5.0
A188YMZAOE8MRJ,B00004R8VC,5.0
ARLLBFG7TJ83D,B00001WRSJ,5.0
A1PR7UDVQ8QSFF,B00004TH9K,4.0
AK0EO4QYKL3UQ,B00001P4XA,4.0
A2V6KFGPQL8EJW,B00003006K,1.0
A7M1SOEVQSL3T,B00001P4ZH,5.0
A3GG0HR8199P8Z,0972683275,1.0
A1OA4VCCW7X5BO,B00004SABB,5.0
AF3M81RYL1WUO,B00001P4ZR,4.0
AE55ZYNOXOERC,B00003006E,4.0
A18ZJJ61KDBP85,B00001P4XH,5.0
AWKA50N9DHLCZ,1400532655,1.0
A3973OXW9F8KE6,B00000J08Q,1.0
A2WEPBW9UVWZ8J,B00000J1V5,5.0
A30UHM6OOPVHNA,B00001OWYM,4.0
A1B59R4OKBD7M7,B00004T1XE,5.0
AA1KBG0OVBBL6,B00004T8R2,5.0
AVCSJA6FXBZI7,3126743692,3.0
ADDEJ7EEH666X,B00004SB92,5.0
AAOX1CVFVEVKT,B00000JBRT,5.0
A1VXVYRLPLRV77,B00004SB92,5.0
A3KYJZW29L5R2R,B00000J1QK,1.0
A3F5JV08JUY06C,B00000J3SA,5.0
A309TE6SNMRI08,9575871979,5.0
A2O0XJJCW1SH4A,1400501741,5.0
A1BKMHEX80KSOF,B00004RFB8,3.0
A3IBPB7YVEWQ7G,B00000J05A,1.0
ABN46RITEACOL,B00004SY4F,3.0
A19O1GAZ1M0W7S,B00000JII6,5.0
A1HC9B0Y05N95A,B00000J1UQ,5.0
AF4OKW0P7IWSJ,1400501474,5.0
A3IBYTY0PMVL40,B00000J434,2.0
AAFUNJYGFPQCX,B00004R8VC,5.0
A3GM0PC7W92SVB,B00004THCZ,5.0
A1XR7LKJ2YOZLH,B00003CWDH,5.0
AAR2C5GWVCWU7,B00001WRSJ,5.0
A2UN390U3YBZJE,B00000DM9W,5.0
A230PX22HXJSEW,B00001W0DH,5.0
A3MODJJA6RLGJ3,B00000J4GE,5.0
AA9FDKGOIAYH3,B00004THCZ,4.0
A1665GGGDM0ZPO,B00000J1GA,5.0
A1HWNDOH64SQZA,B00004TDN2,1.0
AB936OVPK4DN8,B00000JSGF,4.0
A395HGK9GZ64D2,B00003CWG3,5.0
A788NZEETL3P5,9983891212,2.0
A1GE51A2O3NM3W,B00004T8R2,5.0
A3BTG5QT11003T,9985609034,5.0
ACV94A9S1PPG5,B00000JCTO,4.0
A2KNLAL3WMS87U,9043413585,4.0
A1IVTTVGXS17DY,B00004T1XG,4.0
A2A7XZBTGNRW9X,B00004TH2X,4.0
AXO34YI4VO31B,B00000J1EJ,3.0
A3SIWCE3PZVO91,B00001W0DI,5.0
ALZQKKKZ6VT0H,B00000DM9W,3.0
A3N8AFHBGA08MU,B00004T1WX,5.0
A1X6WLUQRW9FVK,B00001P4ZH,5.0
A20ZVG7Y00DK7W,B00001P4ZH,5.0
A2BX0EBZOTLDAA,B00004T8R2,5.0
A34LD0NZ0G15IN,B00001OXQE,4.0
A2C76MTPF192MJ,B00001WRSJ,5.0
A61UIWC9N8CJK,B00000J1UQ,5.0
A2L1AMAT038SY1,B00004SB96,4.0
AGMVC6FTM7UPR,B0000226L0,1.0
A1FXYFIHVGW29A,B00004RC2D,5.0
ADC5K0PN8QPTL,B00000J4DT,1.0
AJE90EY807UR8,7214047977,5.0
A1MSOP58DIPU1G,B00004THPR,5.0
A1IBS4WHIUD3W4,B00004RDL5,1.0
A3F5EHTWHLD3V1,9573212919,5.0
A2UW5OJ58B1GAQ,B00000JI4F,4.0
A3QCVS6BINLB9I,B00000JH72,1.0
ARBCOEQNK389G,B000001ON6,4.0
A2U4Z76U7DF68,B00004THD4,3.0
ANPBKESJ39FU8,B00004RDMR,5.0
A1MEUDQHXMDT3N,B00004SYVH,5.0
A2J8CEJO3MS6W2,B00004TDLD,5.0
A1GDAIVRFY8832,B00004SD89,5.0
A21DETRL04TDKE,B00004SB92,5.0
A1UNCQCLI2RD7T,B00000J08Q,3.0
A2AQ4GS3EP5YXB,B00003CWDK,4.0
A2MZYIGRUMSJKH,0972683275,4.0
AQ3Z6LHWZ5W7E,B00000K13A,5.0
A3M42KV16HOLX3,B00002EQCW,5.0
A2YHXGPCTENZY3,B00002SWUE,5.0
A3A95NJ6TK8R9Y,B00003Q5HV,5.0
AUQAE3H01EHVP,B00000JCTO,5.0
AJMJ0YX0WT0KP,B00004T8R2,5.0
ABJXW9NRY784U,B00004SY4H,5.0
AMGAUWPI5AXKB,9573212919,4.0
A15I8K6D0HKGIZ,B00003WGP5,1.0
A3VKP6ML6JTCXE,B00004SD88,5.0
A1NCMP9H9BCJF5,B00000J3Q7,5.0
A7WM1RJQQ68AR,B00001WRSJ,4.0
A1FABAWZ9IYN2S,B0000206CT,4.0
AEJHK4VTEEJ5B,B00000JMO4,5.0
A36MDL9RQGO7EN,B00000J1U8,5.0
A2D093O3WDN26O,1400532655,1.0
A1OFITG9XWEU9H,B000038AB2,5.0
A2PC9ZZIFV31B1,B00001P4ZH,5.0
A3KT8L1J11ZCCH,B00004R8V6,5.0
A25YV9XTH9TDM2,B00001P4XA,1.0
A2XWJK6POTDSP7,B00000JBUI,5.0
A3QFV7KIRQL9GZ,B0000222MY,4.0
AZX2RDN9YXZAE,B00001ZWXA,4.0
A2WYP6MZRK4G4A,B00001WRSJ,5.0
A3M2IJ95HDHAUT,B00001P4ZH,3.0
A44P8UIZQKMZP,B00004TG58,1.0
AH4ONBCW6JQOC,B00003006R,5.0
A1AVHT25HEFG7S,B00004SB92,5.0
A3DD1FVGZY5757,B00000J0A2,5.0
A11LWFCYJGDDYZ,B00004SABJ,3.0
A32RYZFVGPZME2,B00001QEMF,5.0
A373IYNS935208,B00004SZ0O,1.0
AL5ALD6GVAVGE,B00000J1V5,4.0
A1LZ0JIL9D6Y9,B00001W0EQ,4.0
A2ZLJVNGGY0S75,B00004TEN2,5.0
A32V6XL623MYUA,B00003G1RE,4.0
A3KZDQ3WTYHZ9A,B00001W0DF,5.0
AN180P3F05X53,7214047977,5.0
A1XYJ84NMQWKYP,B000028F42,3.0
A2APT7PLN5D2MF,B00004T1XK,5.0
A2MGEU9OYSEFPW,B00001WRSJ,5.0
A6K9A1FE7XYUK,B00000J05A,4.0
AW15EMQ230EIY,B00001P4ZR,3.0
A1ISUNUWG0K02V,B00000J3H5,5.0
APDM4SSZIPJYH,B00001P4ZH,4.0
AUMVG35CCBUV7,B000001OMA,5.0
A29Y31Q73BEIZB,B00001W0DG,5.0
A2R03GC8HPA7BX,B00004RD8K,4.0
A1E9CFSCF399FF,B00003CWDK,5.0
A3SX0110C91VBZ,B00000G20L,4.0
A1V3TRGWOMA8LC,B00000J4DV,5.0
A2G2QNKDL1Y6AC,B00000G20L,5.0
A2N1DWN3DCXNAI,B00001W0EQ,1.0
A14IAW36GREMXE,B00004TDRH,1.0
A2ZZUF51TVBFL3,B00000J4ER,5.0
A17C1GS384ORCX,B00001WRSJ,5.0
A2SVXQ66G7BWBR,B00001WRSJ,4.0
A37599620V3ZRA,B0000365CI,5.0
A2QRTB3WCFKCCB,B00004RES2,4.0
A1KXLC2BQWFP5B,B00001W0DH,1.0
A3GI12XVWY12JJ,B00004SPUN,4.0
A3P54K60JXSC2I,B00004T8R2,5.0
A8O9BEL3AAMCV,B00000J060,5.0
AHVEPK50QN59Z,B00001P4ZH,5.0
A14Z6V1G2EADQI,B00001W0EX,1.0
A2T6FAWLE5HR3W,1400532736,1.0
A389V98KXQ39GN,B00004TDN7,5.0
A23Z2GKL1C9ZGQ,B00003006R,5.0
A15GEMWZOC2VC7,B000021YU8,5.0
AE0QPOQX3ZXP0,9967229314,4.0
A2KPCPTR2Z3KA7,B00000J1V5,5.0
A2DNACEX4PDNN4,B00004SB92,5.0
A2SDSLTEHNO685,B000021YUO,2.0
A12EO7KLFN2JLU,B00000K135,4.0
A3VW2I0P1TQ1DV,B00003CWDG,5.0
A34XZW88WMHH3X,B00004SABB,4.0
A1HWOI2U48PJ60,B00004TH2X,3.0
ACB14MZAXULP6,B000038ABH,5.0
A1NUKIAN0PKVCU,0972683275,5.0
A2TE3USS8JS1UO,B00002EQCW,5.0
A3NE52LGD0T09Y,B00004SABB,5.0
ALLFPK4VJC48D,B00001WRSJ,4.0
ATN499SC9L20,B00000JBJF,5.0
A1F03GQAHBFVGU,B00001WBQC,5.0
A2HCJ58PXC15PD,B00000JFOA,5.0
A2616YSIRQGFG4,B000030067,5.0
A397XFZ1NW54H5,B00004SYNX,5.0
A3VQLD98PECK9O,B00001WRSJ,5.0
ATSLSYI3LLIQM,B00000J4IX,5.0
AKOR6A8V9CT05,B00002EQD2,1.0
A3DBD6P9QVMVF0,B00000K135,4.0
APDTLWC9AM6J4,9985609034,5.0
A2G6IYYIU1W3YA,B00004SZ9L,4.0
A1RWZ23KOBEKKH,B00000JFGT,5.0
AU5SICRRG9BAE,0979526191,4.0
A3ULKL4TS05ZGX,B00000JDF8,5.0
A3N49USDO87Q2B,B00003CWDK,5.0
A3U3UUQFR126T4,B00001ZSSU,1.0
A1B4M57ICW1E0Y,B00004T8R2,4.0
A32WZVJGDTSQUO,0972683275,4.0
A15UA9II7PFZ2J,B00004SABB,4.0
A38ON1MOZNBCGE,B00004R7OI,5.0
A13GCSS974ABZL,B00001P4ZH,5.0
A2CVB0WFEQQXK0,B00000JYJ0,5.0
A9TXYI2PBV0U1,B00003CWDG,5.0
A26OIMXL49KTOJ,B00000J4IX,3.0
A18VT969F5TD91,B00004S9AK,5.0
ALVM9BSXNMWJM,B00000JI4F,4.0
AOXETH29AQAOO,B00001WRSJ,5.0
A3F0HJLB79JQJ4,B00001P4ZH,5.0
A17AO8VRA9WFAG,B00001WRSJ,4.0
ATY693F7R0HAR,B00004TDL2,5.0
AOHG53ZO6BJ7R,3930992868,5.0
A1GLL5CJ1SFAMS,0972683275,5.0
A3RGEG78NPH43K,B00004SB92,4.0
A30BQWMDKTS04X,B00001P584,2.0
A8P5RQI9PNXTW,B00004SABJ,5.0
A1CM4HI4S5P0WO,B00001W0DI,5.0
A29AAA1NAIR6NH,B00001OPJV,4.0
AE9WNUL4UT76T,B00001WRSJ,5.0
A15BN1AMRT8FP1,B00001P505,4.0
A253WC2BIJB7ET,B00000K4KH,4.0
A1XXHS9V80S9VG,B00001WRSJ,1.0
A1D10DGD1IBG0K,B00000JI4F,5.0
A2ZF6EJJE2S33F,B00004SABH,4.0
A2BWFJ784N9K0N,B00001ZWTY,5.0
A3JCMAYYTILW30,B00004SABB,4.0
AODOIMDU38S2I,B00003CWDG,1.0
A3FPR82M4TB5S,1400532655,1.0
A3C2QUBPICALXC,B00000K3RI,5.0
A2F76O89WU7FNI,B00000JF4M,5.0
A3VU8ZBADJOZU,B00000J4CK,5.0
AJOQI87SXFOWR,B00003006E,4.0
A2GCE774V5BMKE,B00003G1RG,5.0
A31YGD0MHEGL4K,B00004T8R2,5.0
AMEB7ILF6GT2D,B00004THM7,5.0
A28PS2UIM47TJJ,B00001W0DD,4.0
A29GQ3LI7Y98FV,B00004RC2D,5.0
A2KFD2ACBFPIL0,B00004SB92,4.0
A1L6XCSPFIYWGC,B00000J1TX,5.0
A14GSTIN77TLSR,B00004SB92,4.0
A21M4XA7H4J029,B00004TH2Y,5.0
A3LBAIF4JPJO6G,B00000K5DS,3.0
AJKCABA16VR1B,B00001W0DH,5.0
A1V11OX8UUYC8A,B00001P4XA,2.0
A3GB2FT8NW1TCP,B00004TEN2,3.0
A345SEJZQJ5KX4,B00000J4EY,5.0
A2RQVXMTL53KOX,B00003CWDG,5.0
AVXCWZP85ZOU1,1400532655,5.0
A3QTCCCMMOIN3M,B00003CWDH,5.0
A2YYHENO55FIQ5,B00002MZ8E,5.0
APUK202LUZ9QT,B00004TBLW,5.0
AGC75EPFB7CYD,B00001P4ZH,4.0
A3T9NQVS20732D,B00001P4XA,5.0
AZFF4CX9MQ4AE,B000001OM5,5.0
ATBM0A2GBOUR7,B00000J3NG,2.0
AJO1LERMSB9Y1,B00004TDLD,5.0
A1M634L9W3B882,B00001P4XH,5.0
A3S4C6IBV9IJ6E,B00000K4KH,2.0
A3PA7TV6E4NAE6,B00001P4ZR,3.0
A2MC7RY883X0KJ,B00000JFE3,4.0
A58G4M1865OLP,B00001WRSJ,5.0
A3Q886QH8KBY3Q,B00004SABJ,3.0
A4OGL6HINEZVL,B00000J1SC,2.0
A3MC5NP9ILE0SK,B00004SPUN,4.0
ABP3SLO2TYSD5,B00001RMCY,5.0
A11A2PBOCXIFYD,7538637400,5.0
A86KU1TYSPZ7F,1400599997,4.0
A13XZMQMQQQ5SA,B00002EQCW,5.0
A2J1ZYJ7DAEWBM,B00004RDMR,5.0
ALWCOJ635RG27,B00004SSRB,1.0
A10G37KYLB8H3E,B00000JCT8,4.0
A1ZQA39U4LQ39B,B00004TDN2,3.0
A31OQI7X63PZ93,B00001P505,5.0
A2LYL1FEOLWFSJ,B00001P4ZH,5.0
A18COCQDT8T83B,B00000J1UQ,5.0
A1CN4JZZTW31JK,B00004T8R2,5.0
A3T6B2K7XEV00O,140053271X,5.0
A1HONR16C57D6W,B00001OWYM,1.0
AY0UBB0HZLZFH,B00004SB92,3.0
A28QLCNHZ8B0TD,B00004T8R2,1.0
A2YUQWU3S535UL,B00000JCT8,4.0
A2WDTA4LKH9I6R,B00004SD9O,5.0
A2TN4I6YI2IKYV,B00004SABB,5.0
A3FJXFLTQZU978,B0000222MY,4.0
AFFTLHHUVVG3X,B00000J434,5.0
AAEEXHRP4QBQ1,B00004OCOX,5.0
A30C3EKODQH5VA,B00004SB92,1.0
A65VEN5RKAEA8,B00000K2YR,5.0
A31YQ910XU5PKP,B00001OWYM,5.0
A3NX0KRTX1BWI7,B00000J4LQ,5.0
A1ES9YOD55CMER,B00001P584,4.0
A3EXE1VD91Q404,B00001ZT4H,5.0
AF6352V65ZNG1,0972683275,4.0
A2RSWHXG5GCW8R,B00004RID2,5.0
A19GCKAF5B6PVH,9573212919,5.0
A1O4QKGCS7PB14,B00004RC2D,5.0
A2BBZKBZ1XZISP,B00004R8VE,5.0
ANO1VPEY9QNTZ,B00001OPK7,1.0
A2J9SFWB3VSV9G,B00004SABB,4.0
A1LN4GHGMMG7CO,B00004SWL0,1.0
AVTMAV4G0A6T9,B00004T8R2,5.0
A24HNXH032I6ST,B0000488VK,1.0
A1CWAKGNXPJ9YM,B00001WRSJ,4.0
A1UXWYZ7EWUCLP,B00001W0DI,4.0
A3M1CGUX3VDTL1,B00003G1RG,5.0
A2JQYJTESKY1Y2,B00002SWUE,5.0
A2IR3UEUATHQVD,B00004T8R2,5.0
A3K7PWRX8GXJZP,B00002EQCW,5.0
A2SNID1IYR1TBU,B00004T8R2,5.0
A2CISB16KS7YXC,B00004RC2E,4.0
A1HKFA00H47VF8,B00001QEMF,5.0
A3MTGZKXVTQC8D,B00000JHWX,5.0
A2K8J2U579XQC4,B00001U0AJ,4.0
AE86S6BXNU6SN,B00000J1TX,5.0
A1OHU9B474SLZB,B00004SB92,5.0
A1N5M2F7T2PE8Q,B00004SQET,4.0
A1N9XY7MWXTNA2,9984984362,5.0
AMQJ1W1JRBMHT,B00000JDFD,4.0
A1MRERC88FV5VN,B00001W0DI,1.0
A1NCK49XU6HZVN,B00000J6WY,1.0
AIDUIWLWHURN5,B00001P4ZR,5.0
AV7AI8Y5OR4RJ,B00000DM9W,5.0
A8AQAJP8PPIGL,B00004TBLW,5.0
ABOU2MG56W1N1,B00004TH2W,4.0
A99TMXJYXUL55,B00001P4ZH,3.0
A15HFUSQXBTE76,B00001P4ZH,5.0
A51FZD3M0N4AH,B00004T1XE,5.0
A3TF6PPEYAQ1KX,0972683275,4.0
A15IFML52UU8NZ,B00004T1KZ,1.0
A1ML1K2V1H59KZ,B00000K13A,3.0
A19VS67HZOKT6X,B00000K135,5.0
A1K7TS096NFI,B00001WRSJ,5.0
A2GI7ESZKJICES,B00003006E,4.0
ARJMB7WBQSCEO,B00004DS1N,5.0
A2B2POM50MVRT3,B00003006X,5.0
A9G8CIQHKB6LE,B000001ON6,4.0
A3C62UXZWUCZNG,B00000JSGF,4.0
AODBXB4MOI1S,B00001P505,5.0
A1VNONWPXHI3LT,B00000JDF5,4.0
AAW8GB485J20B,B00004SB92,5.0
A230CD47RSW0DR,B00001P4ZR,3.0
A23KLGJ105C5LV,B00000J4DV,5.0
A3JZ3PFAD6DXBM,B00001P4XH,5.0
AB2JGRXL9LI3O,B00001MXYW,5.0
A3X16QSQPVA7R,B00004SB92,5.0
A25RXNP7Z2TOKS,1400501466,5.0
A13LMHZS94C3DY,1400501466,4.0
AJ4EJQAKP058L,B00004RFC5,5.0
AFO448YXIYBX5,B00004SABJ,3.0
A2E23EOIAV5L81,B00004T1XK,5.0
A271VNQZ9NCM42,B00001P4ZH,4.0
AXMBEWCU6D2YC,B00004SABB,4.0
A30YCWV3I1MRJL,B00001ZWXA,4.0
AZO3DZAJ8S0D9,0972683275,5.0
A13U70AKRR43RF,B00004T8R2,1.0
A2RMW3RXUB8A4R,B00001W0DF,5.0
A3TKGJYEB1E9E0,B00000J4FS,4.0
A2RDF9T685H54R,B00001WRSJ,5.0
A19L4D1K8IKB9K,B00000JCTO,4.0
A3UI5ODGOLAXEI,B00004T8R2,5.0
A2EDD4VNKPR3PI,B00003ETSJ,1.0
A3RBCYAFAX5O6C,B00001W0DH,5.0
A19RE9LBQIX90B,B00004S9AK,4.0
A399F6C7WP0NPG,B00001WRSJ,5.0
A3J8VQJ69CWKH4,B00001P4ZH,5.0
A29MFQZBHK0UDQ,B00004T1XE,5.0
A2HRA6ZLY0SXHO,B00001OPIZ,5.0
A214AXZWCBZLBO,B00001P4ZR,5.0
AMDZ6MZR6CRG9,B00001P505,4.0
A1LYFA5SR8916Y,B00001P4ZR,1.0
A1GAS9DL6T4ZS8,B00004SABG,5.0
A39O14RRP63DD8,B00000JYLO,5.0
A3L6Z4ZV8QBGI6,B00004SB99,5.0
A1NUJJPJ2HA1JA,B00000J1SH,3.0
A2IFGGXG3YV3Y6,B00000JSEW,5.0
A3IIZOC6KL2RO3,B00001P4ZH,5.0
AZFBKW8XU9WTF,B00001WRSJ,5.0
A3267UR9OOFC3Z,B00000J4X8,4.0
ADDWD385E3MD5,B00002JXFH,4.0
A1CFP2CP2HHCPO,B00001WRSJ,5.0
AR6E0WAEOCUKI,B00000JDF5,5.0
A14C7R3JFBHJI1,B00000JBAT,5.0
A33TOTDUVWTCT7,B00002EQD2,5.0
ALI3OXFRHTDLR,B00000DM9W,5.0
A3VDNJ8EE89PXX,B00004THDE,5.0
A2LO0BMNOKQZ3X,B00000K2YR,5.0
A1FXYTO11KEJ2P,0594033926,4.0
A2BJV1B4QCKF2D,B00000K135,4.0
AQ6XS10RR7CE0,B00003006E,5.0
A1ADVHLMQ2JCF9,B00004T12N,4.0
A22VS0HJOHARU4,B00001P4ZH,5.0
A12M2X0J6KC2KS,B00004TDSC,1.0
A2YVPNWJO23UFX,B00004GPZQ,4.0
A2RZHSGZAQWBNT,B00000J3WQ,2.0
A1VRNUCGZ68KKX,B00003GO0E,5.0
A3GQSMM62S6NY4,B000038ABH,4.0
A2EP0GA1AVRZML,B00001OWYM,5.0
A1J2WV0MVVBOVV,B00001P4ZR,1.0
A149C701MLJDJC,B00000K2Z0,4.0
A1GI10W19I11ZZ,B00000DM9W,4.0
A2NRJ87CAME4W6,B00000K4KH,5.0
A3CB7WDXSOU3HG,B00000I9HE,1.0
A32CIZ24K3VGXA,B00002EQCW,5.0
A2OFXFCY3GDOP1,1400501474,5.0
A1LSNQQ37FA5J9,B00002CF41,5.0
A2C5O91RV8HUX8,B00004SB92,3.0
A9MF6OT936TOB,B00004TDSA,5.0
A3946L5N554V7C,1400501466,2.0
A1LLVIAM9TCCEG,B00001P4ZH,4.0
A13PMYKJMG1LI4,B00000K3S6,5.0
A5THRKFO1IPEL,B00000K2YR,4.0
A292SMSZVQVENA,B00004SQET,2.0
A154N4DL6101SC,B00004T8R2,4.0
ACG3CSQ6V12RM,B00001P584,5.0
AL4V5X63E2Y9Q,B00000JDF5,2.0
A1QF9NX7O7XUNH,B00000JH72,2.0
A1Q0YL2840G6NH,B000021YUO,5.0
AXM5LCJAVQY94,B00000JFHT,1.0
A2013X1OLSB1O9,B00002EQCW,5.0
AWJZWWGCTNIJK,B00001W0EQ,5.0
A3913MOAO9BC37,B00004TG56,5.0
A1ALR9Z6TO13OT,B00000J3G3,3.0
A34ZKAYOKYLR7E,B000001ON6,5.0
A25AYSCB1RAPZ4,6001443505,5.0
A22V3DIEBWPRKW,B00001P4ZH,5.0
